Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Day_of_Week,Is_Weekend,Inventory_to_Sales_Ratio,Inventory_Gap,Price_Difference,Price_Difference_Percentage,Promotion_Discount,Previous_Demand,Previous_Units_Sold,Rolling_7_Day_Demand,Rolling_7_Day_Sales
2023-11-28,S005,P0008,Groceries,North,132,77,75,60.81,0,Rainy,0,68.74,Autumn,0,88,2023,11,48,28,1,0,1.7142857142857142,55,-7.929999999999993,-11.536223450683726,0,140.0,97.0,112.28571428571429,75.42857142857143
2023-11-29,S005,P0008,Groceries,North,130,63,118,60.17,5,Sunny,0,69.49,Autumn,0,101,2023,11,48,29,2,0,2.0634920634920637,67,-9.319999999999993,-13.412001726867167,0,88.0,77.0,109.85714285714286,72.42857142857143
2023-11-30,S005,P0008,Groceries,North,185,94,0,52.95,10,Cloudy,0,64.04,Autumn,0,79,2023,11,48,30,3,0,1.9680851063829787,91,-11.090000000000003,-17.317301686445973,0,101.0,63.0,116.14285714285714,74.14285714285714
2023-12-01,S005,P0008,Groceries,North,91,91,188,72.74,10,Sunny,0,65.46,Winter,0,165,2023,12,48,1,4,0,1.0,0,7.280000000000001,11.121295447601591,0,79.0,94.0,109.42857142857143,77.57142857142857
2023-12-02,S005,P0008,Groceries,North,188,104,0,61.82,10,Cloudy,0,56.01,Winter,0,110,2023,12,48,2,5,1,1.8076923076923077,84,5.810000000000002,10.373147652204969,0,165.0,91.0,101.85714285714286,75.28571428571429
2023-12-03,S005,P0008,Groceries,North,84,84,151,70.33,5,Cloudy,0,69.72,Winter,0,134,2023,12,48,3,6,1,1.0,0,0.6099999999999994,0.874928284566838,0,110.0,104.0,111.42857142857143,84.85714285714286
2023-12-04,S005,P0008,Groceries,North,151,102,129,62.75,10,Cloudy,1,60.59,Winter,0,115,2023,12,49,4,0,0,1.4803921568627452,49,2.1599999999999966,3.5649447103482363,10,134.0,84.0,116.71428571428571,87.14285714285714
2023-12-05,S005,P0008,Groceries,North,178,178,252,81.87,10,Cloudy,1,79.48,Winter,0,212,2023,12,49,5,1,0,1.0,0,2.3900000000000006,3.0070457976849525,10,115.0,102.0,113.14285714285714,87.85714285714286
2023-12-06,S005,P0008,Groceries,North,252,148,0,82.14,0,Sunny,0,76.25,Winter,0,172,2023,12,49,6,2,0,1.7027027027027026,104,5.890000000000001,7.724590163934426,0,212.0,178.0,130.85714285714286,102.28571428571429
2023-12-07,S005,P0008,Groceries,North,104,104,205,81.75,0,Cloudy,0,90.7,Winter,0,189,2023,12,49,7,3,0,1.0,0,-8.950000000000003,-9.867695700110255,0,172.0,148.0,141.0,114.42857142857143
2023-12-08,S005,P0008,Groceries,North,205,39,0,48.35,10,Cloudy,0,52.04,Winter,0,54,2023,12,49,8,4,0,5.256410256410256,166,-3.6899999999999977,-7.09069946195234,0,189.0,104.0,156.71428571428572,115.85714285714286
2023-12-09,S005,P0008,Groceries,North,166,68,0,56.12,10,Snowy,0,66.06,Winter,0,96,2023,12,49,9,5,1,2.4411764705882355,98,-9.940000000000005,-15.04692703602786,0,54.0,39.0,140.85714285714286,108.42857142857143
2023-12-10,S005,P0008,Groceries,North,98,78,111,61.76,10,Snowy,0,55.17,Winter,0,110,2023,12,49,10,6,1,1.2564102564102564,20,6.589999999999996,11.944897589269523,0,96.0,68.0,138.85714285714286,103.28571428571429
2023-12-11,S005,P0008,Groceries,North,131,38,0,47.18,5,Snowy,0,52.09,Winter,0,35,2023,12,50,11,0,0,3.4473684210526314,93,-4.910000000000004,-9.425993472835485,0,110.0,78.0,135.42857142857142,102.42857142857143
2023-12-12,S005,P0008,Groceries,North,93,93,217,86.77,10,Sunny,1,79.36,Winter,0,237,2023,12,50,12,1,0,1.0,0,7.409999999999997,9.337197580645157,10,35.0,38.0,124.0,93.28571428571429
2023-12-13,S005,P0008,Groceries,North,217,98,0,57.41,10,Sunny,0,67.5,Winter,0,103,2023,12,50,13,2,0,2.2142857142857144,119,-10.090000000000003,-14.948148148148151,0,237.0,93.0,127.57142857142857,81.14285714285714
2023-12-14,S005,P0008,Groceries,North,119,119,213,64.2,20,Sunny,1,73.32,Winter,0,182,2023,12,50,14,3,0,1.0,0,-9.11999999999999,-12.438625204582639,20,103.0,98.0,117.71428571428571,74.0
2023-12-15,S005,P0008,Groceries,North,213,36,0,45.15,10,Snowy,1,51.4,Winter,0,37,2023,12,50,15,4,0,5.916666666666667,177,-6.25,-12.15953307392996,10,182.0,119.0,116.71428571428571,76.14285714285714
2023-12-16,S005,P0008,Groceries,North,177,120,139,75.36,0,Cloudy,0,84.1,Winter,0,159,2023,12,50,16,5,1,1.475,57,-8.739999999999995,-10.392390011890601,0,37.0,36.0,114.28571428571429,75.71428571428571
2023-12-17,S005,P0008,Groceries,North,196,74,0,64.13,10,Cloudy,1,55.68,Winter,0,122,2023,12,50,17,6,1,2.6486486486486487,122,8.449999999999996,15.176005747126428,10,159.0,120.0,123.28571428571429,83.14285714285714
2023-12-18,S005,P0008,Groceries,North,122,122,161,79.89,0,Cloudy,0,84.56,Winter,0,180,2023,12,51,18,0,0,1.0,0,-4.670000000000002,-5.522705771050144,0,122.0,74.0,125.0,82.57142857142857
2023-12-19,S005,P0008,Groceries,North,161,119,134,71.33,0,Sunny,0,76.09,Winter,0,139,2023,12,51,19,1,0,1.3529411764705883,42,-4.760000000000005,-6.2557497700092055,0,180.0,122.0,145.71428571428572,94.57142857142857
2023-12-20,S005,P0008,Groceries,North,176,132,103,60.46,10,Snowy,1,67.95,Winter,0,119,2023,12,51,20,2,0,1.3333333333333333,44,-7.490000000000002,-11.022810890360562,10,139.0,119.0,131.71428571428572,98.28571428571429
2023-12-21,S005,P0008,Groceries,North,147,87,0,53.44,10,Sunny,0,59.75,Winter,0,82,2023,12,51,21,3,0,1.6896551724137931,60,-6.310000000000002,-10.56066945606695,0,119.0,132.0,134.0,103.14285714285714
2023-12-22,S005,P0008,Groceries,North,60,60,163,71.58,10,Sunny,1,80.84,Winter,0,179,2023,12,51,22,4,0,1.0,0,-9.260000000000005,-11.454725383473534,10,82.0,87.0,119.71428571428571,98.57142857142857
2023-12-23,S005,P0008,Groceries,North,163,115,182,67.25,15,Snowy,1,58.24,Winter,0,158,2023,12,51,23,5,1,1.4173913043478261,48,9.009999999999998,15.470467032967028,15,179.0,60.0,140.0,102.0
2023-12-24,S005,P0008,Groceries,North,230,122,0,68.72,0,Sunny,0,75.39,Winter,0,127,2023,12,51,24,6,1,1.8852459016393444,108,-6.670000000000002,-8.847327231728348,0,158.0,115.0,139.85714285714286,101.28571428571429
2023-12-25,S005,P0008,Groceries,North,108,45,82,51.41,10,Snowy,0,61.33,Winter,0,71,2023,12,52,25,0,0,2.4,63,-9.920000000000002,-16.174792108266757,0,127.0,122.0,140.57142857142858,108.14285714285714
2023-12-26,S005,P0008,Groceries,North,145,145,251,72.39,20,Snowy,1,63.72,Winter,0,210,2023,12,52,26,1,0,1.0,0,8.670000000000002,13.606403013182678,20,71.0,45.0,125.0,97.14285714285714
2023-12-27,S005,P0008,Groceries,North,251,92,0,63.1,0,Snowy,0,59.59,Winter,1,84,2023,12,52,27,2,0,2.7282608695652173,159,3.509999999999998,5.890250041953344,0,210.0,145.0,135.14285714285714,100.85714285714286
2023-12-28,S005,P0008,Groceries,North,159,75,0,50.5,10,Sunny,0,59.84,Winter,1,66,2023,12,52,28,3,0,2.12,84,-9.340000000000003,-15.60828877005348,0,84.0,92.0,130.14285714285714,95.14285714285714
2023-12-29,S005,P0008,Groceries,North,84,84,95,62.67,5,Sunny,0,71.47,Winter,1,113,2023,12,52,29,4,0,1.0,0,-8.799999999999997,-12.31285854204561,0,66.0,75.0,127.85714285714286,93.42857142857143
2023-12-30,S005,P0008,Groceries,North,95,60,62,51.02,5,Snowy,0,60.78,Winter,1,54,2023,12,52,30,5,1,1.5833333333333333,35,-9.759999999999998,-16.057913787430074,0,113.0,84.0,118.42857142857143,96.85714285714286
2023-12-31,S005,P0008,Groceries,North,97,85,82,57.16,10,Cloudy,0,69.12,Winter,1,101,2023,12,52,31,6,1,1.1411764705882352,12,-11.960000000000008,-17.30324074074075,0,54.0,60.0,103.57142857142857,89.0
2024-01-01,S005,P0008,Groceries,North,94,31,0,43.45,10,Cloudy,0,51.32,Winter,1,28,2024,1,1,1,0,0,3.032258064516129,63,-7.869999999999997,-15.335151987529223,0,101.0,85.0,99.85714285714286,83.71428571428571
2024-01-02,S005,P0008,Groceries,North,63,63,84,57.98,5,Cloudy,0,56.04,Winter,1,75,2024,1,1,2,1,0,1.0,0,1.9399999999999977,3.46181299072091,0,28.0,31.0,93.71428571428571,81.71428571428571
2024-01-03,S005,P0008,Groceries,North,84,84,181,61.69,25,Cloudy,1,54.91,Winter,1,172,2024,1,1,3,2,0,1.0,0,6.780000000000001,12.347477690766711,25,75.0,63.0,74.42857142857143,70.0
2024-01-04,S005,P0008,Groceries,North,181,80,0,57.51,10,Snowy,1,53.4,Winter,1,88,2024,1,1,4,3,0,2.2625,101,4.109999999999999,7.6966292134831455,10,172.0,84.0,87.0,68.85714285714286
2024-01-05,S005,P0008,Groceries,North,101,52,75,49.88,20,Sunny,1,48.61,Winter,1,81,2024,1,1,5,4,0,1.9423076923076923,49,1.2700000000000031,2.612631145854769,20,88.0,80.0,90.14285714285714,69.57142857142857
2024-01-06,S005,P0008,Groceries,North,124,60,88,60.55,5,Cloudy,0,59.45,Winter,1,87,2024,1,1,6,5,1,2.066666666666667,64,1.0999999999999943,1.8502943650126062,0,81.0,52.0,85.57142857142857,65.0
2024-01-07,S005,P0008,Groceries,North,152,67,95,64.3,0,Snowy,0,56.63,Winter,1,90,2024,1,1,7,6,1,2.2686567164179103,85,7.669999999999995,13.544057919830468,0,87.0,60.0,90.28571428571429,65.0
2024-01-08,S005,P0008,Groceries,North,180,53,0,53.91,5,Cloudy,0,50.25,Winter,1,55,2024,1,2,8,0,0,3.3962264150943398,127,3.6599999999999966,7.283582089552231,0,90.0,67.0,88.71428571428571,62.42857142857143
2024-01-09,S005,P0008,Groceries,North,127,107,116,62.28,10,Snowy,1,69.94,Winter,0,129,2024,1,2,9,1,0,1.1869158878504673,20,-7.659999999999997,-10.95224478124106,10,55.0,53.0,92.57142857142857,65.57142857142857
2024-01-10,S005,P0008,Groceries,North,136,46,78,58.54,0,Snowy,0,61.83,Winter,0,78,2024,1,2,10,2,0,2.9565217391304346,90,-3.289999999999999,-5.321041565583049,0,129.0,107.0,100.28571428571429,71.85714285714286
2024-01-11,S005,P0008,Groceries,North,168,168,250,86.67,10,Snowy,1,80.56,Winter,0,236,2024,1,2,11,3,0,1.0,0,6.109999999999999,7.584409136047665,10,78.0,46.0,86.85714285714286,66.42857142857143
2024-01-12,S005,P0008,Groceries,North,250,99,0,66.67,5,Cloudy,0,77.96,Winter,0,134,2024,1,2,12,4,0,2.525252525252525,151,-11.289999999999992,-14.481785531041549,0,236.0,168.0,108.0,79.0
2024-01-13,S005,P0008,Groceries,North,151,102,107,66.2,10,Sunny,0,64.4,Winter,0,132,2024,1,2,13,5,1,1.4803921568627452,49,1.7999999999999972,2.7950310559006164,0,134.0,99.0,115.57142857142857,85.71428571428571
2024-01-14,S005,P0008,Groceries,North,156,70,85,60.06,10,Snowy,0,52.14,Winter,0,101,2024,1,2,14,6,1,2.2285714285714286,86,7.920000000000002,15.189873417721522,0,132.0,102.0,122.0,91.71428571428571
2024-01-15,S005,P0008,Groceries,North,171,105,126,69.59,0,Cloudy,0,76.53,Winter,0,131,2024,1,3,15,0,0,1.6285714285714286,66,-6.939999999999998,-9.068339213380371,0,101.0,70.0,123.57142857142857,92.14285714285714
2024-01-16,S005,P0008,Groceries,North,192,158,158,54.45,25,Snowy,1,60.19,Winter,0,145,2024,1,3,16,1,0,1.2151898734177216,34,-5.739999999999995,-9.536467851802618,25,131.0,105.0,134.42857142857142,99.57142857142857
2024-01-17,S005,P0008,Groceries,North,192,132,119,55.34,25,Cloudy,1,52.3,Winter,0,133,2024,1,3,17,2,0,1.4545454545454546,60,3.0400000000000063,5.812619502868081,25,145.0,158.0,136.71428571428572,106.85714285714286
2024-01-18,S005,P0008,Groceries,North,179,96,120,66.08,10,Sunny,0,58.01,Winter,0,132,2024,1,3,18,3,0,1.8645833333333333,83,8.07,13.91139458714015,0,133.0,132.0,144.57142857142858,119.14285714285714
2024-01-19,S005,P0008,Groceries,North,203,155,162,69.53,10,Snowy,0,79.53,Winter,0,168,2024,1,3,19,4,0,1.3096774193548386,48,-10.0,-12.57387149503332,0,132.0,96.0,129.71428571428572,108.85714285714286
2024-01-20,S005,P0008,Groceries,North,210,132,0,65.22,10,Sunny,0,63.49,Winter,0,127,2024,1,3,20,5,1,1.5909090909090908,78,1.7299999999999969,2.7248385572531055,0,168.0,155.0,134.57142857142858,116.85714285714286
2024-01-21,S005,P0008,Groceries,North,78,78,151,72.32,5,Cloudy,0,86.43,Winter,0,162,2024,1,3,21,6,1,1.0,0,-14.110000000000014,-16.325349994214985,0,127.0,132.0,133.85714285714286,121.14285714285714
2024-01-22,S005,P0008,Groceries,North,151,118,225,82.54,0,Sunny,0,87.45,Winter,0,193,2024,1,4,22,0,0,1.2796610169491525,33,-4.909999999999997,-5.614636935391648,0,162.0,78.0,142.57142857142858,122.28571428571429
2024-01-23,S005,P0008,Groceries,North,258,130,0,56.97,20,Snowy,1,63.12,Winter,0,139,2024,1,4,23,1,0,1.9846153846153847,128,-6.149999999999999,-9.743346007604561,20,193.0,118.0,151.42857142857142,124.14285714285714
2024-01-24,S005,P0008,Groceries,North,128,128,166,61.75,15,Cloudy,1,74.15,Winter,0,146,2024,1,4,24,2,0,1.0,0,-12.400000000000006,-16.722859069453815,15,139.0,130.0,150.57142857142858,120.14285714285714
2024-01-25,S005,P0008,Groceries,North,166,107,161,73.07,5,Sunny,0,72.55,Winter,0,148,2024,1,4,25,3,0,1.5514018691588785,59,0.519999999999996,0.7167470709855217,0,146.0,128.0,152.42857142857142,119.57142857142857
2024-01-26,S005,P0008,Groceries,North,220,135,0,67.79,5,Cloudy,0,66.96,Winter,0,122,2024,1,4,26,4,0,1.6296296296296295,85,0.8300000000000125,1.2395459976105325,0,148.0,107.0,154.71428571428572,121.14285714285714
2024-01-27,S005,P0008,Groceries,North,85,73,109,53.02,25,Snowy,1,47.32,Winter,0,119,2024,1,4,27,5,1,1.1643835616438356,12,5.700000000000003,12.045646661031283,25,122.0,135.0,148.14285714285714,118.28571428571429
2024-01-28,S005,P0008,Groceries,North,121,88,124,66.56,5,Cloudy,0,75.38,Winter,0,133,2024,1,4,28,6,1,1.375,33,-8.819999999999993,-11.700716370390015,0,119.0,73.0,147.0,109.85714285714286
2024-01-29,S005,P0008,Groceries,North,157,156,153,73.35,10,Cloudy,0,71.44,Winter,0,169,2024,1,5,29,0,0,1.0064102564102564,1,1.9099999999999966,2.6735722284434447,0,133.0,88.0,142.85714285714286,111.28571428571429
2024-01-30,S005,P0008,Groceries,North,154,65,0,59.36,5,Snowy,0,54.81,Winter,0,81,2024,1,5,30,1,0,2.3692307692307693,89,4.549999999999997,8.301404853128986,0,169.0,156.0,139.42857142857142,116.71428571428571
2022-01-01,S005,P0009,Groceries,North,270,59,268,94.75,0,Snowy,0,112.34,Winter,0,94,2022,1,52,1,5,1,4.576271186440678,211,-17.590000000000003,-15.657824461456297,0,,,,
2022-01-02,S005,P0009,Groceries,North,211,80,0,103.03,0,Snowy,0,88.63,Winter,0,104,2022,1,52,2,6,1,2.6375,131,14.400000000000006,16.24732032043327,0,94.0,59.0,,
2022-01-03,S005,P0009,Groceries,North,131,69,0,98.97,0,Snowy,0,104.66,Winter,0,108,2022,1,1,3,0,0,1.8985507246376812,62,-5.689999999999998,-5.436652016051976,0,104.0,80.0,,
2022-01-04,S005,P0009,Groceries,North,330,160,482,83.39,25,Snowy,1,100.61,Winter,0,146,2022,1,1,4,1,0,2.0625,170,-17.22,-17.115594871285158,25,108.0,69.0,,
2022-01-05,S005,P0009,Groceries,North,170,74,0,73.22,25,Snowy,1,80.3,Winter,0,103,2022,1,1,5,2,0,2.2972972972972974,96,-7.079999999999998,-8.816936488169363,25,146.0,160.0,,
2022-01-06,S005,P0009,Groceries,North,96,87,0,89.43,10,Sunny,1,96.6,Winter,0,109,2022,1,1,6,3,0,1.103448275862069,9,-7.1699999999999875,-7.422360248447192,10,103.0,74.0,,
2022-01-07,S005,P0009,Groceries,North,491,124,504,112.68,5,Snowy,0,109.74,Winter,0,151,2022,1,1,7,4,0,3.9596774193548385,367,2.940000000000012,2.6790595954073373,0,109.0,87.0,,
2022-01-08,S005,P0009,Groceries,North,367,70,0,94.5,10,Snowy,0,93.89,Winter,0,110,2022,1,1,8,5,1,5.242857142857143,297,0.6099999999999994,0.6496964532964101,0,151.0,124.0,116.42857142857143,93.28571428571429
2022-01-09,S005,P0009,Groceries,North,297,81,0,104.96,5,Sunny,0,96.01,Winter,0,127,2022,1,1,9,6,1,3.6666666666666665,216,8.949999999999989,9.32194563066346,0,110.0,70.0,118.71428571428571,94.85714285714286
2022-01-10,S005,P0009,Groceries,North,720,126,0,119.96,5,Cloudy,0,114.73,Winter,0,174,2022,1,2,10,0,0,5.714285714285714,594,5.22999999999999,4.558528719602536,0,127.0,81.0,122.0,95.0
2022-01-11,S005,P0009,Groceries,North,594,109,0,94.78,10,Cloudy,0,103.17,Winter,0,128,2022,1,2,11,1,0,5.4495412844036695,485,-8.39,-8.132208975477367,0,174.0,126.0,131.42857142857142,103.14285714285714
2022-01-12,S005,P0009,Groceries,North,485,159,489,98.4,20,Snowy,1,118.29,Winter,0,184,2022,1,2,12,2,0,3.050314465408805,326,-19.89,-16.814608166370785,20,128.0,109.0,128.85714285714286,95.85714285714286
2022-01-13,S005,P0009,Groceries,North,326,106,0,98.05,10,Cloudy,0,110.06,Winter,0,139,2022,1,2,13,3,0,3.0754716981132075,220,-12.010000000000005,-10.912229692894789,0,184.0,159.0,140.42857142857142,108.0
2022-01-14,S005,P0009,Groceries,North,220,134,0,90.07,20,Sunny,1,97.22,Winter,0,151,2022,1,2,14,4,0,1.6417910447761195,86,-7.150000000000006,-7.354453816087231,20,139.0,106.0,144.71428571428572,110.71428571428571
2022-01-15,S005,P0009,Groceries,North,575,58,0,83.85,10,Sunny,0,92.1,Winter,0,89,2022,1,2,15,5,1,9.913793103448276,517,-8.25,-8.957654723127037,0,151.0,134.0,144.71428571428572,112.14285714285714
2022-01-16,S005,P0009,Groceries,North,517,46,0,78.27,10,Cloudy,1,74.87,Winter,0,56,2022,1,2,16,6,1,11.23913043478261,471,3.3999999999999915,4.541204754908496,10,89.0,58.0,141.71428571428572,110.42857142857143
2022-01-17,S005,P0009,Groceries,North,471,81,0,69.8,25,Sunny,1,82.45,Winter,0,89,2022,1,3,17,0,0,5.814814814814815,390,-12.650000000000006,-15.342631898120079,25,56.0,46.0,131.57142857142858,105.42857142857143
2022-01-18,S005,P0009,Groceries,North,390,87,441,99.96,10,Cloudy,1,92.41,Winter,0,128,2022,1,3,18,1,0,4.482758620689655,303,7.549999999999997,8.17011145979872,10,89.0,81.0,119.42857142857143,99.0
2022-01-19,S005,P0009,Groceries,North,303,100,0,119.81,0,Cloudy,0,107.91,Winter,0,155,2022,1,3,19,2,0,3.03,203,11.900000000000006,11.027708275414703,0,128.0,87.0,119.42857142857143,95.85714285714286
2022-01-20,S005,P0009,Groceries,North,203,85,0,94.15,5,Snowy,0,112.4,Winter,0,108,2022,1,3,20,3,0,2.388235294117647,118,-18.25,-16.23665480427046,0,155.0,100.0,115.28571428571429,87.42857142857143
2022-01-21,S005,P0009,Groceries,North,559,78,0,76.2,25,Sunny,1,72.86,Winter,0,100,2022,1,3,21,4,0,7.166666666666667,481,3.3400000000000034,4.58413395553116,25,108.0,85.0,110.85714285714286,84.42857142857143
2022-01-22,S005,P0009,Groceries,North,481,74,0,75.82,10,Sunny,0,88.68,Winter,0,61,2022,1,3,22,5,1,6.5,407,-12.860000000000014,-14.50157870996844,0,100.0,78.0,103.57142857142857,76.42857142857143
2022-01-23,S005,P0009,Groceries,North,407,31,0,83.26,0,Snowy,0,82.2,Winter,0,45,2022,1,3,23,6,1,13.129032258064516,376,1.0600000000000023,1.2895377128953798,0,61.0,74.0,99.57142857142857,78.71428571428571
2022-01-24,S005,P0009,Groceries,North,376,45,0,76.38,10,Snowy,1,85.27,Winter,0,63,2022,1,4,24,0,0,8.355555555555556,331,-8.89,-10.425706579101677,10,45.0,31.0,98.0,76.57142857142857
2022-01-25,S005,P0009,Groceries,North,331,52,0,82.22,5,Snowy,0,80.66,Winter,0,55,2022,1,4,25,1,0,6.365384615384615,279,1.5600000000000023,1.934044135879001,0,63.0,45.0,94.28571428571429,71.42857142857143
2022-01-26,S005,P0009,Groceries,North,279,61,351,96.44,5,Cloudy,0,95.95,Winter,0,100,2022,1,4,26,2,0,4.573770491803279,218,0.4899999999999949,0.5106826472120842,0,55.0,52.0,83.85714285714286,66.42857142857143
2022-01-27,S005,P0009,Groceries,North,218,60,0,82.93,0,Cloudy,0,98.03,Winter,0,57,2022,1,4,27,3,0,3.6333333333333333,158,-15.099999999999994,-15.40344792410486,0,100.0,61.0,76.0,60.857142857142854
2022-01-28,S005,P0009,Groceries,North,158,74,0,83.57,10,Sunny,0,78.98,Winter,0,74,2022,1,4,28,4,0,2.135135135135135,84,4.589999999999989,5.811597872879196,0,57.0,60.0,68.71428571428571,57.285714285714285
2022-01-29,S005,P0009,Groceries,North,435,110,0,95.98,0,Sunny,0,111.61,Winter,0,98,2022,1,4,29,5,1,3.9545454545454546,325,-15.629999999999995,-14.004121494489738,0,74.0,74.0,65.0,56.714285714285715
2022-01-30,S005,P0009,Groceries,North,325,70,0,81.29,5,Cloudy,0,94.16,Winter,0,65,2022,1,4,30,6,1,4.642857142857143,255,-12.86999999999999,-13.66822429906541,0,98.0,110.0,70.28571428571429,61.857142857142854
2022-01-31,S005,P0009,Groceries,North,255,74,314,102.88,0,Cloudy,0,102.2,Winter,0,104,2022,1,5,31,0,0,3.445945945945946,181,0.6799999999999926,0.6653620352250417,0,65.0,70.0,73.14285714285714,67.42857142857143
2022-02-01,S005,P0009,Groceries,North,181,88,0,91.8,10,Snowy,0,81.43,Winter,0,101,2022,2,5,1,1,0,2.0568181818181817,93,10.36999999999999,12.734864300626292,0,104.0,74.0,79.0,71.57142857142857
2022-02-02,S005,P0009,Groceries,North,93,85,0,79.92,15,Cloudy,1,95.43,Winter,0,92,2022,2,5,2,2,0,1.0941176470588236,8,-15.510000000000005,-16.252750707324743,15,101.0,88.0,85.57142857142857,76.71428571428571
2022-02-03,S005,P0009,Groceries,North,322,103,357,80.97,20,Cloudy,1,87.81,Winter,0,115,2022,2,5,3,3,0,3.1262135922330097,219,-6.840000000000003,-7.789545609839429,20,92.0,85.0,84.42857142857143,80.14285714285714
2022-02-04,S005,P0009,Groceries,North,219,49,0,70.03,10,Snowy,0,77.92,Winter,0,41,2022,2,5,4,4,0,4.469387755102041,170,-7.890000000000001,-10.125770020533881,0,115.0,103.0,92.71428571428571,86.28571428571429
2022-02-05,S005,P0009,Groceries,North,170,123,0,82.97,20,Sunny,1,76.03,Winter,0,106,2022,2,5,5,5,1,1.3821138211382114,47,6.939999999999998,9.127975799026697,20,41.0,49.0,88.0,82.71428571428571
2022-02-06,S005,P0009,Groceries,North,404,137,0,107.73,0,Sunny,0,101.26,Winter,0,118,2022,2,5,6,6,1,2.948905109489051,267,6.469999999999999,6.389492395812758,0,106.0,123.0,89.14285714285714,84.57142857142857
2022-02-07,S005,P0009,Groceries,North,267,103,326,86.3,10,Snowy,0,104.09,Winter,0,98,2022,2,6,7,0,0,2.592233009708738,164,-17.790000000000006,-17.090978960514942,0,118.0,137.0,96.71428571428571,94.14285714285714
2022-02-08,S005,P0009,Groceries,North,164,110,0,109.97,5,Snowy,0,102.46,Winter,0,142,2022,2,6,8,1,0,1.490909090909091,54,7.510000000000005,7.32968963497951,0,98.0,103.0,95.85714285714286,98.28571428571429
2022-02-09,S005,P0009,Groceries,North,54,54,0,105.41,0,Sunny,0,91.07,Winter,0,111,2022,2,6,9,2,0,1.0,0,14.340000000000003,15.74612935104865,0,142.0,110.0,101.71428571428571,101.42857142857143
2022-02-10,S005,P0009,Groceries,North,326,59,0,90.26,5,Sunny,0,78.0,Winter,0,80,2022,2,6,10,3,0,5.52542372881356,267,12.260000000000005,15.717948717948724,0,111.0,54.0,104.42857142857143,97.0
2022-02-11,S005,P0009,Groceries,North,267,136,393,108.04,10,Sunny,0,98.01,Winter,0,155,2022,2,6,11,4,0,1.963235294117647,131,10.030000000000001,10.233649627589022,0,80.0,59.0,99.42857142857143,90.71428571428571
2022-02-12,S005,P0009,Groceries,North,131,84,0,92.59,10,Sunny,1,88.98,Winter,0,104,2022,2,6,12,5,1,1.5595238095238095,47,3.6099999999999994,4.057091481231737,10,155.0,136.0,115.71428571428571,103.14285714285714
2022-02-13,S005,P0009,Groceries,North,47,47,0,96.51,0,Snowy,0,102.94,Winter,0,100,2022,2,6,13,6,1,1.0,0,-6.429999999999993,-6.246357101224008,0,104.0,84.0,115.42857142857143,97.57142857142857
2022-02-14,S005,P0009,Groceries,North,393,122,380,83.85,25,Snowy,1,79.65,Winter,0,131,2022,2,7,14,0,0,3.221311475409836,271,4.199999999999989,5.273069679849327,25,100.0,47.0,112.85714285714286,84.71428571428571
2022-02-15,S005,P0009,Groceries,North,271,113,0,94.51,5,Snowy,0,111.15,Winter,0,109,2022,2,7,15,1,0,2.398230088495575,158,-16.64,-14.97076023391813,0,131.0,122.0,117.57142857142857,87.42857142857143
2022-02-16,S005,P0009,Groceries,North,158,158,662,99.45,25,Sunny,1,112.36,Winter,0,214,2022,2,7,16,2,0,1.0,0,-12.909999999999997,-11.489854040583834,25,109.0,113.0,112.85714285714286,87.85714285714286
2022-02-17,S005,P0009,Groceries,North,380,127,0,118.66,0,Cloudy,0,125.87,Winter,0,170,2022,2,7,17,3,0,2.9921259842519685,253,-7.210000000000008,-5.72813219988878,0,214.0,158.0,127.57142857142857,102.71428571428571
2022-02-18,S005,P0009,Groceries,North,253,118,0,97.43,10,Sunny,0,93.21,Winter,0,120,2022,2,7,18,4,0,2.1440677966101696,135,4.220000000000013,4.5274112219719065,0,170.0,127.0,140.42857142857142,112.42857142857143
2022-02-19,S005,P0009,Groceries,North,797,39,0,72.9,10,Sunny,1,81.99,Winter,0,51,2022,2,7,19,5,1,20.435897435897434,758,-9.08999999999999,-11.086717892425893,10,120.0,118.0,135.42857142857142,109.85714285714286
2022-02-20,S005,P0009,Groceries,North,758,145,0,104.03,25,Sunny,1,101.97,Winter,0,211,2022,2,7,20,6,1,5.227586206896552,613,2.0600000000000023,2.0202020202020226,25,51.0,39.0,127.85714285714286,103.42857142857143
2022-02-21,S005,P0009,Groceries,North,613,83,0,103.5,5,Snowy,0,93.76,Winter,0,122,2022,2,8,21,0,0,7.385542168674699,530,9.739999999999995,10.38822525597269,0,211.0,145.0,143.71428571428572,117.42857142857143
2022-02-22,S005,P0009,Groceries,North,530,118,0,104.07,0,Sunny,0,89.31,Winter,0,107,2022,2,8,22,1,0,4.491525423728813,412,14.759999999999991,16.52670473631171,0,122.0,83.0,142.42857142857142,111.85714285714286
2022-02-23,S005,P0009,Groceries,North,412,83,357,92.39,15,Sunny,1,106.89,Winter,0,138,2022,2,8,23,2,0,4.963855421686747,329,-14.5,-13.565347553559734,15,107.0,118.0,142.14285714285714,112.57142857142857
